crystal_id,C_pi0
948,1.052320902376477
949,1.0774523062642116
950,1.0539962538494614
951,1.1038648441696555
952,1.0914453837089026
953,1.0
954,1.0
955,1.0
956,1.0830281134987256
957,1.0471760481539785
958,1.0509598614392077
959,1.0809103617107014
960,1.070024071960211
961,1.0666204554300782
962,1.0501460753895033
963,1.0574424056782588
964,1.0791433207064927
965,1.0766954243052436
966,1.0506102337890173
967,1.0490699960128886
968,1.036849198487737
969,1.0589523661351445
970,1.0557946569615795
971,1.041888600078445
972,1.0549771191668904
973,1.0686485785027073
974,1.0235510660147682
975,1.0604628453496234
976,1.0418878531388365
977,1.0454916803576288
978,1.044010462031057
979,1.050519583907567
980,1.0253796039084537
981,1.0547064320280184
982,1.0603271360498974
983,1.0422005852768768
984,1.0355791197654534
985,1.0419857334114555
986,1.0562803870132478
987,1.0507787827944592
988,1.0465081136423484
989,1.0529553307165331
990,1.0430872472604393
991,1.044351132478123
992,1.036207972976473
993,1.0439424612524835
994,1.0468661495930833
995,1.0505292819395526
996,1.0363871201561277
997,1.063763601539516
998,1.0518137415655904
999,1.0565653645901816
1000,1.0223658088919543
1001,1.0636081992146602
1002,1.0548475466816876
1003,1.0531024220730618
1004,1.0757170479844154
1005,1.0808471012290135
1006,1.03127811541193
1007,1.0687467120244756
1008,1.0412636253169059
1009,1.0659440807656342
1010,1.0
1011,1.0613925864335148
1012,1.0
1013,1.0
1014,1.0778774563470608
1015,1.0685689888103238
